format version:	1.3														
date:	2/24/2013														
															
Calcareous Nannofossils w/images	:	Tropical and Mid-latitude Calcareous Nannofossils w/img	Boreal Nannofossils w/img		"NEW CENOZOIC (low and middle latitudes) = Backman-Agnini et al. (2012; 2014) -- Low and middle latitudes.  Neogene-Olig = direct astronomical age; Eocene-Paleocene = proportions within C19r-C29r  NEOGENE = mainly Lourens et al. (GTS2004 tables); PALEOGENE = Composite of ODP studies, plus Berggren et al. (1995a, b) -- reviewed and enhanced by Paul Bown, June 2011.  Late CRETACEOUS = mainly Late Cret. working group (London, June2011), which modified Burnett (1999) and Erba et al (1995) as tabulated by ODP Leg 171B Init. Repts. (Table 2, p. 17-18).  Middle and Early CRETACEOUS = compiled by Jim Bergen, based on publications by Tim Bralower et al (1995),  J. Bergen (1994) and Eric de Kaenel. Tethyan Early-Middle Jur zones from Mattioli and Erba (1999);  Late Jur zones from Casellato, 2011. See NannoTax links for individual taxa images, etc."										
	"Zeugrhabdotus trivectis <img align=""middle"" height=""40"" src=""Zeugrhabdotus_trivectis.jpg"">"	138.1		"Zeugrhabdotus trivectis: <br><br>60% up in B. campylotoxus Zone.<br><br>Zeugrhabdotus trivectis<br><img align=""middle"" src=""Zeugrhabdotus_trivectis.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Eiffellithales/Chiastozygaceae/Zeugrhabdotus/Zeugrhabdotus%20trivectis"">Zeugrhabdotus trivectis</a> ].  <br><br>"											
	"Micranthololithus speetonensis, R. dekaenelii <img align=""middle"" height=""40"" src=""Micrantholithus_speetonensis.jpg""><img align=""middle"" height=""40"" src=""Rhagodiscus_dekaenelii.jpg"">"	138.79		"Micranthololithus speetonensis, R. dekaenelii: <br><br>Base of B. campylotoxus Zone.<br><br>Micranthololithus speetonensis<br><img align=""middle"" src=""Micrantholithus_speetonensis.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Nannoliths/Braarudosphaeraceae/Micrantholithus/Micrantholithus%20speetonensis"">Micranthololithus speetonensis</a> ].  <br><br>Rhagodiscus dekaenelii<br><img align=""middle"" src=""Rhagodiscus_dekaenelii.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Eiffellithales/Rhagodiscaceae/Rhagodiscus/Rhagodiscus%20dekaenelii"">Rhagodiscus dekaenelii</a> ].  "											
	"Rucinolithus. wisei <img align=""middle"" height=""40"" src=""Rucinolithus wisei_SEM.png"">"	140.12		"Rucinolithus. wisei: <br><br>75% up in T. alpillensis Zone (Bergreen, 1994).  SEPM'98 had assigned FAD as base of B. picteti subzone.<br><br>Rucinolithus. wisei<br><img align=""middle"" src=""Rucinolithus wisei_SEM.png""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Rucinolithus_wisei.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/%20Nannoliths/Nannoliths%20inc%20sed%20-%20radiate%20multielement/Rucinolithus/Rucinolithus%20wisei"">Rucinolithus. wisei</a> ].  <br><br>"											
	"Tubodiscus verenae <img align=""middle"" height=""40"" src=""Tubodiscus_verenae_sem.jpg"">"	140.3	dashed	"Tubodiscus verenae: <br><br>DASH at Middle of T. alpillensis (about 2 ammonite zones LOWER than on SEPM chart), poorly constrained.  SEPM'98 had assigned FAD as 4/10 up in S. verrucosum Z.<br><br>Tubodiscus verenae<br><img align=""middle"" src=""Tubodiscus_verenae_sem.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Tubodiscus_verenae.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Podorhabdales/Tubodiscaceae/Tubodiscus/Tubodiscus%20verenae"">Tubodiscus verenae</a> ].  <br><br>"											
	"Percivalia fenestrata <img align=""middle"" height=""40"" src=""Percivalia_fenestrata_sem.jpg"">"	140.66		"Percivalia fenestrata: <br><br>Base of T. alpillensis Zone.  This FAD is used to subdivide NC2 (called NK2) to 2a/2b in scheme of Bralower et al. (1995).  SEPM'98 had assigned FAD as base of T. alpillensis subzone<br><br>Percivalia fenestrata<br><img align=""middle"" src=""Percivalia_fenestrata_sem.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Percivalia_fenestrata.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Eiffellithales/Rhagodiscaceae/Percivalia/Percivalia%20fenestrata"">Percivalia fenestrata</a> ].  <br><br>"											
	"Rhaqodiscus nebulosus, Diadorhombus rectus <img align=""middle"" height=""40"" src=""Rhagodiscus nebulosus_SEM.png""><img align=""middle"" height=""40"" src=""Diadorhombus_rectus_sem.jpg"">"	143.14		"Rhaqodiscus nebulosus, Diadorhombus rectus: <br><br>Rh. nebulosus FAD is Middle of S. subalpina s.z. (Bergen).  Diado. rectus FAD is 60% up in Chron M17r (Bralower).  SEPM'98 had assigned FAD of Rh. nebulosus as base of M. paramimounum subzone.  SEPM'98 had assigned FAD of Diado. rectus is base of S. subalpina subzone<br><br>Rhaqodiscus nebulosus<br><img align=""middle"" src=""Rhagodiscus nebulosus_SEM.png""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Rhagodiscus nebulosus_optical.png""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Eiffellithales/Rhagodiscaceae/Rhagodiscus/Rhagodiscus%20nebulosus"">Rhaqodiscus nebulosus</a> ].  <br><br>Diadorhombus rectus<br><img align=""middle"" src=""Diadorhombus_rectus_sem.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Diadorhombus_rectus.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Eiffellithales/Chiastozygaceae/Diadorhombus/Diadorhombus%20rectus"">Diadorhombus rectus</a> ].  "											
	"Assipetra infracretacea <img align=""middle"" height=""40"" src=""Assipetra_infracretacea_sem.jpg"">"	143.86		"Assipetra infracretacea: <br><br>10% up in Chron M17r (Bralower).  SEPM'98 assigned FAD as 1/4 up in B. jacobi Z., P. grandis s.z.<br><br>Assipetra infracretacea<br><img align=""middle"" src=""Assipetra_infracretacea_sem.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Assipetra_infracretacea.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Nannoliths/Nannoliths%20inc%20sed%20-%20radiate%20multielement/Assipetra/Assipetra%20infracretacea"">Assipetra infracretacea</a> ].  <br><br>"											
	"Markalius circumradiatus <img align=""middle"" height=""40"" src=""Haqius circumradiatus_SEM.png"">"	144		"Markalius circumradiatus: <br><br>Base Chron M17r (Bralower).  SEPM'98 had assigned FAD just above (0.1 myr) the base of B. jacibi Z., P. grandis s.z.<br><br>Markalius circumradiatus<br><img align=""middle"" src=""Haqius circumradiatus_SEM.png""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Haqiu_circumradiatus_optical.png""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Heterococcoliths%20inc%20sedis/placoliths%20inc%20sedis/Haqius/Haqius%20circumradiatus"">Markalius circumradiatus</a> ].  <br><br>"											
	"Cruciellipsis cuvillieri, Manivitella pemmatoldea <img align=""middle"" height=""40"" src=""Cruciellipsis_cuvillieri_SEM.jpg""><img align=""middle"" height=""40"" src=""Manivitella_pemmatoidea_SEM.jpg"">"	145.16		"Cruciellipsis cuvillieri, Manivitella pemmatoldea: <br><br>Middle of Chron M19n.1r.  Therefore, basal Berriasian instead of uppermost Tithonian (using top-Durangites working definition).  On SEPM1998 chart, FADs are 90% up in Durangites Z.<br><br>Cruciellipsis cuvillieri<br><img align=""middle"" src=""Cruciellipsis_cuvillieri_SEM.jpg""><br>(image from NannoTax)<br><br><img align=""middle"" src=""Cruciellipsis_cuvillieri_optic.jpg""><br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Podorhabdales/Cretarhabdaceae/Cruciellipsis/Cruciellipsis%20cuvillieri"">Cruciellipsis cuvillieri</a> ].  <br><br>Manivitella pemmatoldea<br><img align=""middle"" src=""Manivitella_pemmatoidea_SEM.jpg""><br>(image from NannoTax)<br><br><img align=""middle"" src=""Manivitella_pemmatoidea_optic.jpg""><br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Podorhabdales/Tubodiscaceae/Manivitella/Manivitella%20pemmatoidea"">Manivitella pemmatoldea</a> ].  "											
	"Speetonia collgata <img align=""middle"" height=""40"" src=""Speetonia_colligata_SEM.jpg"">"	145.3		"Speetonia collgata: <br><br>90% up in Chron M19n.2n.  On SEPM1998 chart, FAD is 85% up in Durangites Z.<br><br>Speetonia collgata<br><img align=""middle"" src=""Speetonia_colligata_SEM.jpg""><br>(image from NannoTax)<br><br><img align=""middle"" src=""Speetonia_colligata_optic.jpg""><br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Podorhabdales/Cretarhabdaceae/Speetonia/Speetonia%20colligata"">Speetonia collgata</a> ].  <br><br>"											
	"Rotelapillus laffittei <img align=""middle"" height=""40"" src=""Rotelapillus_laffittei_SEM.jpg"">"	145.41		"Rotelapillus laffittei: <br><br>80% up in Chron M19n.2n.  On SEPM1998 chart, FAD is 75% up in Durangites Z.<br><br>Rotelapillus laffittei<br><img align=""middle"" src=""Rotelapillus_laffittei_SEM.jpg""><br>(image from NannoTax)<br><br><img align=""middle"" src=""Rotelapillus_laffittei_optic.jpg""><br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Stephanolithiales/Stephanolithiaceae/Rotelapillus"">Rotelapillus laffittei</a> ].  <br><br>"											
	"Rhagodiscus asper <img align=""middle"" height=""40"" src=""Rhagodiscus_asper_SEM.jpg"">"	145.95		"Rhagodiscus asper: <br><br>30% up in Chron M19n.2n.  On SEPM1998 chart, FAD is 54% up in Durangites Z.  <br><br>Rhagodiscus asper<br><img align=""middle"" src=""Rhagodiscus_asper_SEM.jpg""><br>(image from NannoTax)<br><br><img align=""middle"" src=""Rhagodiscus_asper_optic.jpg""><br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Eiffellithales/Rhagodiscaceae/Rhagodiscus/Rhagodiscus%20asper"">Rhagodiscus asper</a> ].  <br><br>"											
	Nannoconus globulus 	146.27		"Nannoconus globulus: <br><br>10% up in Chron M19n.2n.  On SEPM1998 chart, FAD is 51% up in Durangites Z.<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Nannoliths/Nannoconaceae/Nannoconus/N.%20kamptneri%20group/Nannoconus%20globulus/Nannoconus%20globulus%20subsp.%20minor"">Nannoconus globulus</a> ].  <br><br>"											
	"Lithraphidites carniolensis <img align=""middle"" height=""40"" src=""Lithraphidites_carniolensis_SEM.jpg"">"	146.28		"Lithraphidites carniolensis: <br><br>Base of Chron M19n.  DTS1995 had this FAD is 30% up in Durangites Z., but not on the SEPM chart.  Ask J. Bergen to check.<br><br>Lithraphidites carniolensis<br><img align=""middle"" src=""Lithraphidites_carniolensis_SEM.jpg""><br>(image from NannoTax)<br><br><img align=""middle"" src=""Lithraphidites_carniolensis_optic.jpg""><br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Nannoliths/Microrhabdulaceae/Lithraphidites/Lithraphidites%20carniolensis"">Lithraphidites carniolensis</a> ].  <br><br>"											
	"Umbria granulosa minor <img align=""middle"" height=""40"" src=""Umbria_granulosa_minor_optical.png"">"	147.13		"Umbria granulosa minor: <br><br>FAD is middle of Chron M20n.  On SEPM1998 chart, FAD is 40% up in P. transitorius Z.one.<br><br>Umbria granulosa minor<br><img align=""middle"" src=""Umbria_granulosa_minor_optical.png""><br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Stephanolithiales/Parhabdolithaceae/Umbria/Umbria%20granulosa/Umbria%20granulosa%20subsp.%20minor"">Umbria granulosa minor</a> ].  <br><br>"											
	"Hexalithus noeliae <img align=""middle"" height=""40"" src=""Hexalithus_noeliae_SEM.jpg"">"	148.08		"Hexalithus noeliae: <br><br>FAD are 50% up in Chron M20r.  On SEPM1998 chart, FADs are 40% up in M. ponti/B.peroni Z.<br><br>Hexalithus noeliae<br><img align=""middle"" src=""Hexalithus_noeliae_SEM.jpg""><br>(image from NannoTax)<br><br><img align=""middle"" src=""Hexalithus_noeliae_optic.jpg""><br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Nannoliths/Nannoliths%20inc%20sed%20-%20radiate%20multielement/Hexalithus/Hexalithus%20noeliae"">Hexalithus noeliae</a> ].  <br><br>"											
	"Conusphaera mexicana mexicana <img align=""middle"" height=""40"" src=""Conusphaera_mexicana_mexicana_SEM.jpg"">"	150.26		"Conusphaera mexicana mexicana: <br><br>FAD is 70% up in Chron M22n.  On SEPM1998 chart, FAD is 20% up in Semiformiceras semiforme Z.<br><br>Conusphaera mexicana mexicana<br><img align=""middle"" src=""Conusphaera_mexicana_mexicana_SEM.jpg""><br>(image from NannoTax)<br><br><img align=""middle"" src=""Conusphaera_mexicana_mexicana_optical.jpg""><br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Nannoliths/Eoconusphaeraceae/Conusphaera/Conusphaera%20mexicana/Conusphaera%20mexicana%20subsp.%20mexicana"">Conusphaera mexicana mexicana</a> ].  <br><br>"											
	"Zeugrhabdotus embergeri <img align=""middle"" height=""40"" src=""Zeugrhabdotus_embergeri_SEM.jpg"">"	151.62		"Zeugrhabdotus embergeri: <br><br>mid-Chron M22r (based on Bralower).  DTS1995 had this FAD at 50% up in H. beckeri Z. , but not on SEPM chart.<br><br>Zeugrhabdotus embergeri<br><img align=""middle"" src=""Zeugrhabdotus_embergeri_SEM.jpg""><br>(image from NannoTax)<br><br><img align=""middle"" src=""Zeugrhabdotus_embergeri_optical.jpg""><br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Eiffellithales/Chiastozygaceae/Zeugrhabdotus/Zeugrhabdotus%20embergeri"">Zeugrhabdotus embergeri</a> ].  <br><br>"											
	"Helenea quadrata <img align=""middle"" height=""40"" src=""Helenea_quadrata_SEM.jpg"">"	158.78		"Helenea quadrata: <br><br>FAD is middle of B. bifurcatus Zone.  Former name was ""M. quadratus"".  On SEPM1998 chart, FAD is 25% up in P.(D.) stenocycloides s.z. (lower P. bifurcatus Zone).<br><br>Helenea quadrata<br><img align=""middle"" src=""Helenea_quadrata_SEM.jpg""><br>(image from NannoTax)<br><br><img align=""middle"" src=""Helenea_quadrata_optical.jpg""><br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Podorhabdales/Cretarhabdaceae/Helenea/Helenea%20quadrata"">Helenea quadrata</a> ].  <br><br>"											
	"Stephanolithion bigotii maximum <img align=""middle"" height=""40"" src=""Stephanolithion bigoti maximum_SEM.png"">"	163.44		"Stephanolithion bigotii maximum: <br><br>FAD is 50% up in L. lamberti.  On SEPM1998 chart, FAD is 60% up in Q. (L.) lamberti zone.<br><br>Stephanolithion bigotii maximum<br><img align=""middle"" src=""Stephanolithion bigoti maximum_SEM.png""><br>(image from NannoTax)<br><br><img align=""middle"" src=""Stephanolithion bigotii subsp. maximum_optical.png""><br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Stephanolithiales/Stephanolithiaceae/Stephanolithion/Stephanolithion%20bigotii/Stephanolithion%20bigotii%20subsp.%20maximum"">Stephanolithion bigotii maximum</a> ].  <br><br>"											
	"Stephanolithion bigotii bigotii <img align=""middle"" height=""40"" src=""Stephanolithion_bigotii_SEM.jpg"">"	165.3		"Stephanolithion bigotii bigotii: <br><br>FAD at 30% up in M. gracilis Zone.  On SEPM1998 chart, FAD is the base of the M. (D.) gracilis zone.<br><br>Stephanolithion bigotii bigotii<br><img align=""middle"" src=""Stephanolithion_bigotii_SEM.jpg""><br>(image from NannoTax)<br><br><img align=""middle"" src=""Stephanolithion_bigotti_optical.jpg""><br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Stephanolithiales/Stephanolithiaceae/Stephanolithion/Stephanolithion%20bigotii/Stephanolithion%20bigotii%20subsp.%20bigotii"">Stephanolithion bigotii bigotii</a> ].  <br><br>"											
	"Crepidolithus perforata <img align=""middle"" height=""40"" src=""Crepidolithus_perforata_SEM.jpg"">"	165.4		"Crepidolithus perforata: <br><br>FAD at 20% up in M. gracilis Zone<br><br>Crepidolithus perforata<br><img align=""middle"" src=""Crepidolithus_perforata_SEM.jpg""><br>(image from NannoTax)<br><br><img align=""middle"" src=""Crepidolithus_perforata_optical.jpg""><br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Eiffellithales/Chiastozygaceae/Crepidolithus/Crepidolithus%20perforata"">Crepidolithus perforata</a> ].  <br><br>"											
	"Triscutum expansus <img align=""middle"" height=""40"" src=""Triscutum_expansus_SEM.jpg"">"	165.71		"Triscutum expansus: <br><br>FAD at 75% up in B. bullatus Zone.  DTS1995 had this FAD is 60% up in herveyi Z., terebratus s.z.; but not in SEPM.<br><br>Triscutum expansus<br><img align=""middle"" src=""Triscutum_expansus_SEM.jpg""><br>(image from NannoTax)<br><br><img align=""middle"" src=""Triscutum_cf_expansus_optical.jpg""><br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Podorhabdales/Mazaganellaceae/Triscutum/Triscutum%20expansus"">Triscutum expansus</a> ].  <br><br>"											
	"Stephanolithion hexum <img align=""middle"" height=""40"" src=""Stephanolithion_hexum_SEM.jpg"">"	166.43		"Stephanolithion hexum: <br><br>FD is 25% up in O. aspidooides (which is equivalent to 25% up in H. retrocostatum zone).  On SEPM1998 chart, FAD is base of blanazense subzone of H. retrocostatum Zone.<br><br>Stephanolithion hexum<br><img align=""middle"" src=""Stephanolithion_hexum_SEM.jpg""><br>(image from NannoTax)<br><br><img align=""middle"" src=""Stephanolithion_hexum_optical.jpg""><br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Stephanolithiales/Stephanolithiaceae/Stephanolithion/Stephanolithion%20hexum"">Stephanolithion hexum</a> ].  <br><br>"											
